htf,rival_name,hta,team_score,rival_score,team_id,result,date,ground
6,v Poland,10,13,20,91,lost,15 Oct 2011,Nowy Sacz
0,v Belgium,31,0,55,91,lost,5 Nov 2011,Brussels
3,v Zimbabwe,35,10,84,100,lost,30 Jun 2010,Bulawayo
-,v Zambia,-,14,27,100,lost,3 Jul 2010,Bulawayo
6,v Senegal,27,12,30,100,lost,21 Jun 2011,Yaounde
-,v Dominican,-,10,20,112,lost,9 Feb 2002,Santo Domingo
0,v Nigeria,15,0,15,111,lost,28 Oct 2001,Abuja
3,v Monaco,6,3,9,108,lost,20 Jan 2001,Marsa
17,v Lithuania,6,11,39,108,lost,21 Apr 2001,Marsa
0,v Slovenia,31,5,45,108,lost,12 May 2001,Ljubliana
-,v PNG,-,3,97,109,lost,20 Aug 2005,Port Moresby
-,v Solomon Is,-,18,5,109,won,8 Dec 2007,Port Vila
-,v PNG,-,0,46,109,lost,15 Dec 2007,Port Vila
-,v Uganda,-,17,0,110,won,28 Aug 2001,Yaounde
10,v Madagascar,8,24,30,110,lost,27 Oct 2001,Yaounde
10,v Kenya,20,15,40,110,lost,24 Nov 2001,Nairobi
-,v Cambodia,-,0,38,106,lost,5 Jul 2013,Phnom Penh
-,v Cambodia,-,0,28,106,lost,7 Jul 2013,Phnom Penh
-,v Colombia,-,22,28,104,lost,16 Oct 2006,Caracas
-,v Peru,-,6,0,104,won,18 Oct 2006,Caracas
-,v Brazil,-,3,25,104,lost,22 Oct 2006,Caracas
-,v Colombia,-,13,33,104,lost,4 Nov 2007,Lima
-,v Brazil,-,7,49,104,lost,7 Nov 2007,Lima
-,v Peru,-,8,24,104,lost,10 Nov 2007,Lima
44,v China,0,94,0,105,won,2 Jun 2010,Delhi
-,v Philippines,-,12,34,105,lost,5 Jun 2010,Delhi
-,v Thailand,-,24,37,105,lost,4 May 2011,Bangkok
-,v Iran,-,19,30,105,lost,7 May 2011,Bangkok
0,v Malaysia,55,0,89,101,lost,31 May 2012,Kuala Lumpur
0,v Iran,28,3,52,101,lost,2 Jun 2012,Kuala Lumpur
-,v ,-,0,76,101,lost,5 Jun 2013,Kuala Lumpur
-,v Indonesia,-,13,37,101,lost,7 Jun 2013,Kuala Lumpur
5,v Czech Rep,3,13,6,94,won,26 Nov 2011,Prague
3,v Belgium,7,16,17,94,lost,10 Mar 2012,Chisinau
12,v Andorra,8,18,23,89,lost,4 Apr 2015,Andorra la Vella
10,v Portugal,6,13,12,81,won,26 Feb 2011,Lisbon
15,v Romania,6,18,11,81,won,12 Mar 2011,Tbilisi
12,v Tunisia,8,22,14,82,won,6 Jun 2015,Nabeul
10,v Argentina A,17,10,30,82,lost,12 Jun 2015,Bucharest
3,v Romania,17,3,43,82,lost,17 Jun 2015,Bucharest
3,v Spain,17,3,20,82,lost,21 Jun 2015,Bucharest
-,v C Taipai,-,37,8,95,won,10 May 2014,Hong Kong
7,v Sri Lanka,22,14,35,95,lost,6 May 2015,Ciudad de Victoria
-,v Singapore,-,32,12,95,won,9 May 2015,Ciudad de Victoria
-,v ,-,5,26,95,lost,6 Jun 2015,Melaka
10,v Netherlands,10,22,10,91,won,19 Nov 2011,Prague
3,v Moldova,5,6,13,91,lost,26 Nov 2011,Prague
6,v Zambia,14,12,17,100,lost,25 Jun 2011,Yaounde
15,v Zambia,3,23,15,100,won,22 Jul 2012,Gaberone
12,v Mauritius,11,25,14,100,won,28 Jul 2012,Gaberone
-,v Bahamas,-,17,25,112,lost,16 Feb 2008,Cockburn Town
-,v Jamaica,-,13,31,112,lost,19 Jan 2013,Providenciales
-,v Jamaica,-,6,10,112,lost,17 May 2014,Kingston
-,v Bahamas,-,11,13,112,lost,31 May 2014,Providenciales
0,v Mexico,48,0,96,112,lost,28 Jun 2014,Mexico City
-,v Cameroon,-,3,80,111,lost,5 Oct 2003,Bamako
-,v Mauritania,-,16,7,111,won,8 Oct 2003,Bamako
-,v Ghana,-,9,14,111,lost,10 Oct 2003,Bamako
-,v Senegal,-,6,8,111,lost,12 Oct 2003,Bamako
-,v Monaco,-,8,0,108,won,24 Nov 2001,Marsa
13,v Bulgaria,8,27,14,108,won,9 Mar 2002,Marsa
-,v Norway,-,10,10,108,draw,25 May 2002,Ekeberg
0,v Lithuania,6,22,18,108,won,23 Nov 2002,Marsa
-,v Austria,-,25,16,108,won,30 Nov 2002,Vienna
15,v Luxembourg,0,34,6,108,won,29 Mar 2003,Marsa
8,v Bosnia & Her,3,20,14,108,won,5 Apr 2003,Sarajevo
-,v N Caledonia,-,20,32,109,lost,16 Aug 2008,Noumea
-,v PNG,-,12,86,109,lost,27 Jun 2009,Port Moresby
-,v PNG,-,3,78,109,lost,29 Nov 2011,Port Moresby
-,v Niue Island,-,13,32,109,lost,1 Dec 2011,Port Moresby
-,v Uganda,-,13,25,110,lost,7 Sep 2002,Kampala
-,v Kenya,-,13,18,110,lost,21 Sep 2002,Yaounde
-,v Togo,-,80,3,110,won,5 Oct 2003,Bamako
-,v Ghana,-,40,3,110,won,8 Oct 2003,Bamako
-,v Mongolia,-,13,38,106,lost,17 Jun 2014,Bandar Seri Begawan
-,v Cambodia,-,20,25,106,lost,21 Jun 2014,Bandar Seri Begawan
-,v Paraguay,-,3,44,104,lost,19 Jun 2008,Asuncion
-,v Colombia,-,34,15,104,won,21 Jun 2008,Asuncion
22,v Pakistan,0,34,5,105,won,30 May 2012,Kuala Lumpur
18,v Guam,6,18,16,105,won,1 Jun 2012,Kuala Lumpur
-,v Indonesia,-,10,6,101,won,29 May 2014,Vientiane
-,v Guam,-,41,10,101,won,31 May 2014,Vientiane
-,v Guam,-,17,34,101,lost,10 Jun 2015,Jakarta
7,v Germany,16,7,40,94,lost,24 Mar 2012,Heidelburg
7,v Netherlands,28,26,40,94,lost,7 Apr 2012,Amsterdam
3,v Sweden,13,6,54,94,lost,27 Oct 2012,Stockholm
0,v Germany,19,14,32,94,lost,17 Nov 2012,Heidelburg
10,v Czech Rep,5,37,12,94,won,16 Mar 2013,Chisinau
19,v Ukraine,13,38,18,94,won,7 Apr 2013,Odessa
3,v Russia,3,15,9,81,won,19 Mar 2011,Sotchi
14,v ,13,17,31,81,lost,10 Jun 2011,Bucharest
13,v Russia,12,39,19,82,won,11 Jul 2015,Windhoek
16,v Russia,5,45,5,82,won,18 Jul 2015,Windhoek
25,v Kenya,6,46,13,82,won,8 Aug 2015,Windhoek
-,v ,-,0,15,95,lost,10 Jun 2015,Melaka
-,v Lebanon,-,35,25,95,won,14 Jun 2015,Melaka
0,v Germany,10,17,20,91,lost,10 Mar 2012,Prague
3,v Poland,29,3,29,91,lost,6 Oct 2012,Prague
15,v Sweden,10,18,22,91,lost,10 Nov 2012,Prague
-,v Tunisia,-,12,43,100,lost,11 Jun 2013,Dakar
0,v Senegal,20,5,41,100,lost,15 Jun 2013,Dakar
-,v Swaziland,-,87,0,100,won,15 Jun 2014,Gaberone
-,v S Africa XV,-,9,54,100,lost,18 Jun 2014,Gaberone
0,v Bermuda,22,3,56,112,lost,7 Mar 2015,Hamilton
-,v Bahamas,-,7,24,112,lost,18 Apr 2015,Providenciales
-,v Benin,-,5,11,111,lost,28 Jun 2004,Lome
-,v Ghana,-,15,5,111,won,1 Jul 2004,Lome
-,v Nigeria,-,0,0,111,draw,3 Jul 2004,Lome
5,v Serbia & Mon,11,20,18,108,won,17 Apr 2004,Marsa
-,v Latvia,-,10,8,108,won,25 Apr 2004,Riga
25,v Hungary,3,35,27,108,won,22 May 2004,Marsa
-,v Solomon Is,-,20,48,109,lost,3 Dec 2011,Port Moresby
-,v Mauritania,-,81,0,110,won,10 Oct 2003,Bamako
-,v Mali,-,49,0,110,won,12 Oct 2003,Bamako
-,v Zambia,-,17,13,110,won,20 Dec 2003,Chingola
-,v Brazil,-,8,61,104,lost,23 Jun 2008,Asuncion
-,v Peru,-,41,3,104,won,29 Jun 2008,Asuncion
-,v Costa Rica,-,43,8,104,won,29 Nov 2009,San Jose
-,v Thailand,-,19,42,105,lost,14 Jul 2012,Pattaya
-,v Singapore,-,8,67,105,lost,4 Jun 2013,Kuala Lumpur
-,v Iran,-,30,13,105,won,7 Jun 2013,Kuala Lumpur
-,v Uzbekistan,-,17,23,105,lost,19 Jun 2014,Lahore
-,v Pakistan,-,25,7,105,won,22 Jun 2014,Lahore
7,v Indonesia,13,47,21,101,won,13 Jun 2015,Jakarta
12,v Poland,10,24,20,94,won,13 Apr 2013,Chisinau
19,v Sweden,15,50,20,94,won,9 Nov 2013,Chisinau
11,v Germany,7,30,15,94,won,16 Nov 2013,Chisinau
8,v Argentina A,6,14,13,81,won,15 Jun 2011,Bucharest
10,v Namibia,15,23,18,81,won,19 Jun 2011,Bucharest
3,v Scotland,9,6,15,81,lost,14 Sep 2011,Invercargill
10,v England,17,10,41,81,lost,18 Sep 2011,Dunedin
28,v Zimbabwe,6,80,6,82,won,15 Aug 2015,Windhoek
9,v Ukraine,13,15,42,91,lost,17 Nov 2012,Dnepropetrovsk
5,v Germany,10,8,27,91,lost,9 Mar 2013,Prague
5,v Moldova,10,12,37,91,lost,16 Mar 2013,Chisinau
3,v Poland,12,10,30,91,lost,12 Oct 2013,Warsaw
0,v Sweden,3,17,11,91,won,19 Oct 2013,Enkoping
-,v Zambia,-,66,14,100,won,21 Jun 2014,Gaberone
13,v Madagascar,12,18,36,100,lost,5 Jul 2015,Kampala
9,v Senegal,14,26,21,100,won,8 Jul 2015,Kampala
-,v Uganda,-,10,59,100,lost,11 Jul 2015,Kampala
-,v Burkina Faso,-,10,39,111,lost,2 Jun 2005,Ouagadougou
-,v Benin,-,13,6,111,won,5 Jun 2005,Ouagadougou
0,v Moldova,10,8,22,108,lost,29 May 2004,Chisinau
7,v Switzerland,3,17,8,108,won,16 Oct 2004,Avusy
-,v Poland,-,13,38,108,lost,6 Nov 2004,Marsa
5,v Serbia & Mon,17,17,24,108,lost,9 Apr 2005,Marsa
-,v Bulgaria,-,23,15,108,won,16 Apr 2005,Sofia
-,v Tunisia,-,3,20,110,lost,27 Mar 2004,Tunis
-,v Cote d'Iv,-,10,17,110,lost,1 May 2004,Abidjan
-,v Morocco,-,6,18,110,lost,29 May 2004,Yaounde
-,v Senegal,-,0,6,110,lost,26 Mar 2005,Douala
-,v Nigeria,-,18,8,110,won,16 Apr 2005,Lagos
-,v Uganda,-,0,100,113,lost,9 Sep 2003,Lusaka
-,v Zambia,-,9,107,114,lost,9 Sep 2003,Lusaka
18,v Peru,13,25,13,104,won,2 Dec 2009,San Jose
-,v Colombia,-,0,34,104,lost,5 Dec 2009,San Jose
-,v Peru,-,5,13,104,lost,25 Oct 2010,Medellin
-,v Uzbekistan,-,31,8,105,won,27 May 2015,Tashkent
-,v Uzbekistan,-,12,32,105,lost,30 May 2015,Tashkent
7,v Poland,12,21,12,94,won,5 Apr 2014,Siedlce
14,v Ukraine,5,28,8,94,won,12 Apr 2014,Chisinau
0,v Czech Rep,15,19,37,94,lost,26 Apr 2014,Prague
12,v Romania,6,25,9,81,won,28 Sep 2011,Palmerston North
7,v Argentina,5,7,25,81,lost,2 Oct 2011,Palmerston North
8,v Spain,18,18,25,81,lost,11 Feb 2012,Madrid
7,v Portugal,0,32,7,81,won,25 Feb 2012,Tbilisi
6,v Romania,10,19,13,81,won,10 Mar 2012,Bucharest
3,v Ukraine,12,10,17,91,lost,16 Nov 2013,Zlin
12,v Germany,26,12,76,91,lost,5 Apr 2014,Heidelburg
15,v Moldova,0,37,19,91,won,26 Apr 2014,Prague
10,v Switzerland,14,27,14,91,won,1 Nov 2014,Nyon
15,v Malta,0,27,13,91,won,8 Nov 2014,Prague
7,v Israel,17,26,26,91,draw,25 Apr 2015,Prague
-,v Ghana,-,8,0,111,won,25 Jul 2006,Lome
-,v Benin,-,19,12,111,won,27 Jul 2006,Lome
-,v Nigeria,-,11,12,111,lost,29 Jul 2006,Lome
-,v Ghana,-,21,10,111,won,11 Jul 2007,Lagos
-,v Denmark,-,3,12,108,lost,21 May 2005,Odense
-,v Denmark,-,28,18,108,won,28 May 2005,Marsa
0,v Germany,3,0,43,108,lost,29 Oct 2005,Paola
10,v Serbia & Mon,3,16,3,108,won,5 Nov 2005,Pancevo
-,v Senegal,-,16,20,110,lost,8 Apr 2006,Dakar
-,v SA Amateur,-,9,30,110,lost,1 Jul 2006,Douala
-,v Morocco,-,6,20,110,lost,26 May 2007,Casablanca
-,v Kenya,-,19,22,110,lost,7 Jul 2007,Yaounde
-,v Nigeria,-,26,6,110,won,11 May 2008,Yaounde
-,v Rwanda,-,7,18,113,lost,13 Sep 2003,Lusaka
-,v Burundi,-,18,7,114,won,13 Sep 2003,Lusaka
-,v Tanzania,-,12,52,114,lost,5 Jun 2004,Arusha
-,v Burundi,-,18,15,114,won,3 Jul 2004,Kigali
-,v Costa Rica,-,29,6,104,won,27 Oct 2010,Medellin
-,v Colombia,-,28,26,104,won,30 Oct 2010,Medellin
24,v Colombia,5,57,19,104,won,21 Aug 2011,Lima
17,v Ukraine,10,29,15,94,won,8 Nov 2014,Chisinau
31,v Poland,13,48,25,94,won,15 Nov 2014,Chisinau
21,v Sweden,3,57,8,94,won,22 Nov 2014,Chisinau
0,v Netherlands,13,10,18,94,lost,28 Feb 2015,Amsterdam
0,v Belgium,14,14,17,94,lost,14 Mar 2015,Brussels
17,v Russia,0,46,0,81,won,17 Mar 2012,Tbilisi
14,v Ukraine,0,33,3,81,won,9 Jun 2012,Tbilisi
8,v USA,28,20,36,81,lost,16 Jun 2012,Glendale
-,v Nigeria,-,11,20,111,lost,18 Jul 2007,Lagos
-,v Mali,-,3,0,111,won,23 Jun 2008,Accra
13,v Croatia,12,26,15,108,won,15 Apr 2006,Paola
0,v Belgium,14,0,24,108,lost,22 Apr 2006,Brussels
13,v Latvia,17,16,27,108,lost,28 Oct 2006,Riga
-,v Tunisia,-,12,16,110,lost,14 Jun 2008,Yaounde
-,v Kenya,-,8,76,110,lost,13 Jul 2008,Nairobi
-,v Morocco,-,0,11,110,lost,8 Jul 2009,Safi
-,v Mali,-,0,56,115,lost,5 Oct 2003,Bamako
3,v Tanzania,26,3,57,113,lost,1 May 2004,Arusha
-,v Rwanda,-,15,18,113,lost,3 Jul 2004,Kigali
-,v Burundi,-,16,5,114,won,6 Aug 2005,Dar es Salaam
-,v Mauritius,-,7,36,114,lost,9 Aug 2005,Dar es Salaam
43,v Costa Rica,0,50,12,104,won,24 Aug 2011,Lima
5,v Peru,3,17,15,104,won,27 Aug 2011,Lima
7,v Canada,23,12,31,81,lost,23 Jun 2012,Vancouver
-,v Niger,-,3,19,111,lost,27 Jun 2008,Accra
-,v Ghana,-,6,27,111,lost,29 Jun 2008,Accra
-,v Mali,-,6,5,111,won,10 Jul 2009,Tsevie
-,v Benin,-,6,5,111,won,12 Jul 2009,Tsevie
8,v Croatia,18,18,40,108,lost,4 Nov 2006,Paola
20,v Andorra,14,31,24,108,won,12 May 2007,Paola
3,v Poland,15,3,36,108,lost,19 May 2007,Siedlce
-,v Senegal,-,3,11,110,lost,11 Jul 2009,Safi
12,v Zambia,3,12,10,110,won,21 Jun 2011,Yaounde
-,v Senegal,-,6,25,115,lost,8 Oct 2003,Bamako
-,v Nigeria,-,0,51,115,lost,10 Oct 2003,Bamako
-,v Mauritania,-,6,0,115,won,12 Oct 2003,Bamako
-,v Togo,-,11,5,115,won,28 Jun 2004,Lome
-,v Rwanda,-,5,16,113,lost,6 Aug 2005,Dar es Salaam
-,v Tanzania,-,0,77,113,lost,9 Aug 2005,Dar es Salaam
-,v Burundi,-,6,9,114,lost,17 Aug 2006,Arusha
-,v Tanzania,-,8,71,114,lost,19 Aug 2006,Arusha
-,v Mayotte,-,0,58,114,lost,28 Jun 2007,Arusha
15,v Peru,9,28,17,104,won,9 Sep 2012,Valencia
3,v Colombia,13,3,26,104,lost,12 Sep 2012,Valencia
-,v Mauritania,-,29,8,116,won,5 Oct 2003,Bamako
-,v Benin,-,56,0,117,won,5 Oct 2003,Bamako
9,v Japan,13,22,25,81,lost,17 Nov 2012,Tbilisi
19,v Fiji,18,19,24,81,lost,24 Nov 2012,Tbilisi
-,v Niger,-,3,6,111,lost,14 Jul 2009,Tsevie
-,v Burkina Faso,-,5,7,111,lost,18 Jul 2009,Tsevie
-,v Senegal,-,0,65,111,lost,18 Jul 2010,Niamey
3,v Croatia,17,9,24,108,lost,10 Nov 2007,Makarska
8,v Latvia,5,16,13,108,won,17 Nov 2007,Paola
6,v Poland,14,16,29,108,lost,10 May 2008,Paola
-,v Andorra,-,16,17,108,lost,17 May 2008,Andorra la Vella
10,v Croatia,7,16,18,108,lost,25 Oct 2008,Marsa
3,v Senegal,3,6,15,110,lost,25 Jun 2011,Yaounde
-,v Nigeria,-,3,43,115,lost,1 Jul 2004,Lome
-,v Ghana,-,3,3,115,draw,3 Jul 2004,Lome
-,v Niger,-,3,3,115,draw,28 May 2005,Ouagadougou
-,v Mali,-,3,24,115,lost,2 Jun 2005,Ouagadougou
-,v Mauritius,-,0,75,113,lost,13 Aug 2005,Dar es Salaam
-,v Tanzania,-,3,60,113,lost,15 Aug 2006,Arusha
-,v Rwanda,-,9,6,113,won,17 Aug 2006,Arusha
-,v Kibubu,-,56,24,113,won,6 May 2008,Bujumbura
-,v Ghana,-,8,29,118,lost,5 Oct 2003,Bamako
-,v Tanzania,-,6,53,114,lost,30 Jun 2007,Arusha
-,v Kibubu,-,69,25,114,won,8 May 2008,Bujumbura
-,v Burundi,-,7,5,114,won,10 May 2008,Bujumbura
3,v Paraguay,19,8,73,104,lost,15 Sep 2012,Valencia
9,v Colombia,20,14,32,104,lost,25 Aug 2013,Luque
-,v Cameroon,-,3,40,116,lost,8 Oct 2003,Bamako
-,v Togo,-,14,9,116,won,10 Oct 2003,Bamako
-,v Nigeria,-,25,18,117,won,8 Oct 2003,Bamako
-,v Senegal,-,17,6,117,won,10 Oct 2003,Bamako
-,v Cameroon,-,0,49,117,lost,12 Oct 2003,Bamako
3,v Belgium,13,17,13,81,won,2 Feb 2013,Brussels
7,v Portugal,3,25,12,81,won,9 Feb 2013,Tbilisi
-,v Benin,-,12,5,111,won,20 Jul 2010,Niamey
-,v Burkina Faso,-,0,17,111,lost,24 Jul 2010,Niamey
-,v Sweden,-,9,6,108,won,1 Nov 2008,Vanersborg
25,v Latvia,0,32,19,108,won,18 Apr 2009,Riga
9,v Netherlands,8,9,27,108,lost,25 Apr 2009,Paola
7,v Croatia,8,14,34,108,lost,31 Oct 2009,Split
-,v Sweden,-,25,23,108,won,7 Nov 2009,Paola
-,v Togo,-,6,13,115,lost,5 Jun 2005,Ouagadougou
-,v Nigeria,-,3,24,115,lost,25 Jul 2006,Lome
-,v Togo,-,12,19,115,lost,27 Jul 2006,Lome
-,v Rwanda,-,5,7,113,lost,10 May 2008,Bujumbura
-,v Rwanda,-,13,39,113,lost,24 Nov 2010,Kigali
-,v Rwanda,-,6,19,113,lost,26 Nov 2010,Kigali
-,v Rwanda,-,0,22,113,lost,22 Jun 2013,Kigali
-,v Rwanda,-,6,15,113,lost,3 Jun 2014,Kigali
-,v Togo,-,7,16,118,lost,8 Oct 2003,Bamako
-,v Cameroon,-,0,81,118,lost,10 Oct 2003,Bamako
-,v Benin,-,0,6,118,lost,12 Oct 2003,Bamako
-,v Senegal,-,0,59,118,lost,7 Jun 2004,Dakar
-,v Burundi,-,39,13,114,won,24 Nov 2010,Kigali
-,v Burundi,-,19,6,114,won,26 Nov 2010,Kigali
-,v Burundi,-,22,0,114,won,22 Jun 2013,Kigali
-,v Burundi,-,15,6,114,won,3 Jun 2014,Kigali
7,v Paraguay,11,7,48,104,lost,27 Aug 2013,Luque
8,v Peru,18,29,25,104,won,30 Aug 2013,Luque
-,v Nigeria,-,3,29,116,lost,12 Oct 2003,Bamako
-,v Nigeria,-,0,20,116,lost,29 Jun 2004,Lome
-,v Togo,-,5,15,116,lost,1 Jul 2004,Lome
-,v Nigeria,-,11,5,117,won,23 Nov 2004,Bamako
6,v Russia,3,23,9,81,won,23 Feb 2013,Sotchi
30,v Spain,6,61,18,81,won,9 Mar 2013,Tbilisi
6,v Romania,6,9,9,81,draw,16 Mar 2013,Bucharest
-,v Burkina Faso,-,6,11,111,lost,24 Jul 2011,Bamako
-,v ,-,11,14,111,lost,26 Jul 2011,Bamako
-,v Chad,-,0,13,111,lost,30 Jul 2011,Bamako
0,v Netherlands,7,0,19,108,lost,17 Apr 2010,Amsterdam
-,v Latvia,-,27,10,108,won,24 Apr 2010,Paola
-,v Ghana,-,35,9,115,won,29 Jul 2006,Lome
-,v Nigeria,-,6,36,115,lost,11 Jul 2007,Lagos
-,v ,-,0,81,118,lost,9 Jun 2004,Dakar
-,v Burkina Faso,-,0,49,118,lost,12 Jun 2004,Dakar
-,v ,-,5,10,118,lost,26 Oct 2010,Cairo
-,v ,-,10,5,118,won,29 Oct 2010,Cairo
-,v ,-,5,9,114,lost,7 Jun 2014,Kigali
-,v ,-,3,29,114,lost,30 Jun 2015,Kinshasa
-,v ,-,12,40,120,lost,7 Jun 2004,Dakar
20,v Peru,15,33,28,104,won,31 Aug 2014,Antioquia
54,v ,0,68,3,104,won,3 Sep 2014,Antioquia
10,v Colombia,27,10,27,104,lost,6 Sep 2014,Antioquia
-,v Benin,-,3,3,116,draw,3 Jul 2004,Lome
-,v Togo,-,0,8,116,lost,25 Jul 2006,Lome
-,v Nigeria,-,13,32,116,lost,27 Jul 2006,Lome
-,v Benin,-,9,35,116,lost,29 Jul 2006,Lome
-,v Togo,-,10,21,116,lost,11 Jul 2007,Lagos
-,v Botswana,-,6,12,117,lost,27 Nov 2004,Bamako
-,v Benin,-,24,3,117,won,2 Jun 2005,Ouagadougou
-,v Burkina Faso,-,13,16,117,lost,5 Jun 2005,Ouagadougou
-,v Burkina Faso,-,3,5,117,lost,24 Mar 2006,Niamey
10,v ,6,15,20,81,lost,7 Jun 2013,Tbilisi
17,v Uruguay,0,27,3,81,won,11 Jun 2013,Tbilisi
3,v Ghana,6,11,13,111,lost,3 Jun 2013,Niamey
8,v Mali,19,8,19,111,lost,6 Jun 2013,Niamey
20,v Benin,0,63,0,111,won,10 Jun 2013,Niamey
-,v Mali,-,12,31,111,lost,24 May 2015,Ouagadougou
3,v Lithuania,6,6,9,108,lost,30 Oct 2010,Siauliai
19,v Latvia,6,26,33,108,lost,6 Nov 2010,Paola
8,v Croatia,7,21,14,108,won,30 Apr 2011,Paola
-,v Ghana,-,7,20,115,lost,18 Jul 2007,Lagos
-,v Niger,-,3,10,115,lost,10 Jul 2009,Tsevie
-,v Togo,-,5,6,115,lost,12 Jul 2009,Tsevie
-,v Senegal,-,6,23,120,lost,9 Jun 2004,Dakar
-,v Mauritania,-,49,0,120,won,12 Jun 2004,Dakar
-,v Norway,-,36,6,119,won,2 Jun 2004,Beauvais
-,v Benin,-,20,7,116,won,18 Jul 2007,Lagos
-,v Chad,-,17,8,116,won,23 Jun 2008,Accra
-,v Burkina Faso,-,8,9,116,lost,27 Jun 2008,Accra
-,v Togo,-,27,6,116,won,29 Jun 2008,Accra
0,v Australia,10,14,29,121,lost,3 Jul 2004,Adelaide
-,v Chad,-,12,5,117,won,26 Mar 2006,Niamey
-,v Niger,-,0,15,117,lost,28 Mar 2006,Niamey
-,v Niger,-,10,6,117,won,21 Jun 2007,Ouagadougou
-,v Chad,-,32,0,117,won,24 Jun 2007,Ouagadougou
-,v Burkina Faso,-,0,10,117,lost,28 Jun 2007,Ouagadougou
13,v ,16,16,21,81,lost,16 Jun 2013,Tbilisi
12,v Argentina,9,18,29,81,lost,22 Jun 2013,San Juan
9,v Canada,12,19,15,81,won,9 Nov 2013,Tbilisi
13,v USA,15,23,25,81,lost,16 Nov 2013,Rustavi
6,v Samoa,12,16,15,81,won,23 Nov 2013,Tbilisi
7,v Burkina Faso,8,7,20,111,lost,27 May 2015,Ouagadougou
-,v Niger,-,15,50,111,lost,30 May 2015,Ouagadougou
3,v Sweden,7,13,24,108,lost,7 May 2011,Enkoping
8,v Latvia,0,28,0,108,won,29 Oct 2011,Riga
0,v Lithuania,10,14,10,108,won,5 Nov 2011,Paola
-,v Mali,-,0,11,115,lost,14 Jul 2009,Tsevie
-,v Togo B,-,29,0,115,won,18 Jul 2009,Tsevie
0,v Sri Lanka,37,3,75,122,lost,27 Oct 2004,Hong Kong
-,v African Barb,-,15,0,120,won,28 May 2005,Ouagadougou
-,v Togo,-,39,10,120,won,2 Jun 2005,Ouagadougou
-,v Israel,-,48,0,119,won,5 Jun 2004,Beauvais
-,v Belgium,-,24,11,119,won,20 Oct 2004,Vise
-,v Nigeria,-,5,5,116,draw,13 Jul 2009,Tsevie
-,v Burkina Faso,-,17,7,116,won,15 Jul 2009,Tsevie
-,v Niger,-,3,5,116,lost,18 Jul 2009,Tsevie
-,v Benin,-,31,0,116,won,18 Jul 2010,Niamey
-,v Senegal,-,0,30,116,lost,21 Jul 2010,Niamey
14,v New Zealand,27,26,41,121,lost,10 Jul 2004,North Shore City
0,v South Africa,23,24,38,121,lost,17 Jul 2004,Gosford
5,v Wales,31,20,38,121,lost,11 Nov 2006,Millennium Stadium
5,v Scotland,31,22,34,121,lost,18 Nov 2006,Murrayfield
-,v Togo,-,0,3,117,lost,23 Jun 2008,Accra
-,v Niger,-,3,3,117,draw,25 Jun 2008,Accra
-,v Chad,-,0,10,117,lost,29 Jun 2008,Accra
-,v Togo,-,5,6,117,lost,10 Jul 2009,Tsevie
-,v Niger,-,11,11,117,draw,12 Jul 2009,Tsevie
-,v Benin,-,11,0,117,won,14 Jul 2009,Tsevie
25,v Belgium,0,35,0,81,won,1 Feb 2014,Tbilisi
17,v Portugal,3,34,9,81,won,8 Feb 2014,Lisbon
10,v Russia,7,36,10,81,won,22 Feb 2014,Tbilisi
9,v Spain,14,24,17,81,won,8 Mar 2014,Madrid
11,v Sweden,7,22,14,108,won,21 Apr 2012,Paola
-,v Ghana,-,0,31,115,lost,18 Jul 2010,Niamey
-,v Togo,-,5,12,115,lost,20 Jul 2010,Niamey
-,v ,-,17,53,115,lost,24 Jul 2010,Niamey
-,v Ghana,-,7,16,115,lost,24 Jul 2011,Bamako
-,v India,-,3,56,122,lost,30 Oct 2004,Hong Kong
14,v Guam,6,27,22,122,won,7 Jun 2006,Manila
-,v Philippines,-,24,3,122,won,10 Jun 2006,Manila
-,v Mali,-,16,13,120,won,5 Jun 2005,Ouagadougou
-,v Mali,-,5,3,120,won,24 Mar 2006,Niamey
-,v Israel,-,47,15,119,won,7 May 2005,Erevan
-,v Israel,-,31,12,119,won,11 Jun 2005,Erevan
16,v Luxembourg,12,39,12,119,won,1 Oct 2005,Luxembourg City
-,v Mali,-,8,17,116,lost,24 Jul 2010,Niamey
-,v Benin,-,16,7,116,won,24 Jul 2011,Bamako
-,v Mali,-,3,28,116,lost,27 Jul 2011,Bamako
12,v Ireland,30,17,61,121,lost,26 Nov 2006,Lansdowne Road
10,v England,20,13,39,121,lost,8 Nov 2008,Twickenham
-,v Nigeria,-,0,5,117,lost,18 Jul 2009,Tsevie
16,v Romania,9,22,9,81,won,15 Mar 2014,Tbilisi
20,v Spain,7,23,13,81,won,14 Jun 2014,Tbilisi
13,v Argentina A,12,16,26,81,lost,18 Jun 2014,Tbilisi
6,v Croatia,3,16,31,108,lost,28 Apr 2012,Zagreb
6,v Croatia,13,19,20,108,lost,27 Oct 2012,Makarska
-,v Chad,-,19,11,115,won,26 Jul 2011,Bamako
-,v ,-,0,3,115,lost,30 Jul 2011,Bamako
-,v Thailand,-,0,42,122,lost,12 May 2007,Lahore
-,v C Taipai,-,3,72,122,lost,16 May 2007,Bangkok
-,v India,-,0,19,122,lost,4 Nov 2007,Colombo
-,v Iran,-,3,32,122,lost,6 Nov 2007,Colombo
